"2017-11-01","주안동","연흥(9-3)","12000"
"2017-11-01","주안동","현광","8000"
"2017-11-01","주안동","남광로얄","10300"
"2017-11-01","주안동","대동","11700"
"2017-11-01","관교동","삼환2","31000"
"2017-11-01","옥련동","쌍용","24000"
"2017-11-01","옥련동","송학둥지","14000"
"2017-11-01","옥련동","현대2","29100"
"2017-11-01","연수동","대우1","27200"
"2017-11-01","연수동","세경","17400"
"2017-11-01","연수동","연수주공2차","17300"
"2017-11-01","연수동","우성1","32000"
"2017-11-01","청학동","시대","14400"
"2017-11-01","동춘동","무지개마을","24100"
"2017-11-01","동춘동","동아","30200"
"2017-11-01","송도동","송도풍림아이원6단지","52500"
"2017-11-01","송도동","더샵센트럴파크2","66000"
"2017-11-01","송도동","인천송도힐스테이트4단지","71000"
"2017-11-01","송도동","더샵센트럴파크2","53800"
"2017-11-01","송도동","송도푸르지오월드마크7단지","57350"
"2017-11-01","송도동","롯데캐슬 캠퍼스타운","60000"
"2017-11-01","송도동","송도 캐슬&해모로","45000"
"2017-11-01","송도동","송도더샵그린애비뉴7단지","58700"
"2017-11-01","구월동","구월아시아드선수촌센트럴자이","50000"
"2017-11-01","구월동","아시아드 선수촌 8단지 801동~808동","34800"
"2017-11-01","구월동","두플라스","15600"
"2017-11-01","구월동","구월힐스테이트","31900"
"2017-11-01","구월동","구월힐스테이트","37500"
"2017-11-01","구월동","두드림","20900"
"2017-11-01","구월동","아시아드 선수촌 8단지 801동~808동","39000"
"2017-11-01","간석동","우성","25500"
"2017-11-01","간석동","어울림마을","30500"
"2017-11-01","만수동","이삭(1086-1)","25700"
"2017-11-01","만수동","향촌휴먼시아2단지","25974"
"2017-11-01","만수동","향촌휴먼시아2단지","25757"
"2017-11-01","만수동","향촌휴먼시아2단지","11837"
"2017-11-01","만수동","향촌휴먼시아2단지","25757"
"2017-11-01","만수동","향촌휴먼시아2단지","25757"
"2017-11-01","만수동","벽산","25400"
"2017-11-01","만수동","향촌휴먼시아2단지","18495"
"2017-11-01","만수동","향촌휴먼시아2단지","25974"
"2017-11-01","만수동","향촌휴먼시아2단지","18553"
"2017-11-01","만수동","향촌휴먼시아2단지","18495"
"2017-11-01","만수동","향촌휴먼시아2단지","25757"
"2017-11-01","만수동","삼환2단지","14400"
"2017-11-01","만수동","대동(5-328)","9670"
"2017-11-01","만수동","벽산","22000"
"2017-11-01","만수동","정광","5500"
"2017-11-01","만수동","향촌휴먼시아2단지","25899"
"2017-11-01","만수동","향촌휴먼시아2단지","26081"
"2017-11-01","만수동","향촌휴먼시아2단지","18242"
"2017-11-01","만수동","향촌휴먼시아2단지","17842"
"2017-11-01","만수동","향촌휴먼시아2단지","26081"
"2017-11-01","만수동","향촌휴먼시아2단지","26081"
"2017-11-01","만수동","향촌휴먼시아2단지","25682"
"2017-11-01","만수동","향촌휴먼시아2단지","25757"
"2017-11-01","만수동","향촌휴먼시아2단지","24857"
"2017-11-01","만수동","향촌휴먼시아2단지","25757"
"2017-11-01","만수동","만수주공2단지","19200"
"2017-11-01","만수동","향촌휴먼시아2단지","12117"
"2017-11-01","만수동","향촌휴먼시아2단지","18553"
"2017-11-01","만수동","향촌휴먼시아2단지","25757"
"2017-11-01","서창동","청광플러스원아파트","35020"
"2017-11-01","서창동","서창엘에이치11단지","31000"
"2017-11-01","서창동","현대모닝사이드","25800"
"2017-11-01","도림동","벽산블루밍","28500"
"2017-11-01","논현동","새터마을신일해피트리(7단지)","35500"
"2017-11-01","부평동","스마트빌(375-4)","12000"
"2017-11-01","부평동","부평LH 2단지","20453"
"2017-11-01","부평동","부평LH 2단지","20302"
"2017-11-01","부평동","부평LH 2단지","20302"
"2017-11-01","부평동","두산위브","35400"
"2017-11-01","부평동","부평LH 2단지","20453"
"2017-11-01","부평동","라일플로리스","7300"
"2017-11-01","부평동","동아(1차)","24600"
"2017-11-01","부평동","부평타워큐","7800"
"2017-11-01","부평동","부평LH 2단지","16362"
"2017-11-01","부평동","부평LH 2단지","16242"
"2017-11-01","부평동","부평LH 2단지","20302"
"2017-11-01","부평동","부평LH 2단지","20302"
"2017-11-01","십정동","신태양","7800"
"2017-11-01","산곡동","현대1차","27600"
"2017-11-01","산곡동","태화프리상뜨","25300"
